experiment_id,customer_id,variant,experiment_date,converted,revenue
EXP001_checkout_redesign,C106176,control,2025-06-23,0,0.0
EXP001_checkout_redesign,C101211,treatment,2025-06-07,0,0.0
EXP001_checkout_redesign,C107357,treatment,2025-06-28,0,0.0
EXP001_checkout_redesign,C111855,control,2025-06-29,1,4378.88
EXP001_checkout_redesign,C107851,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C109539,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C113059,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C108755,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C108300,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C106853,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C108907,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C100602,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C111916,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C108796,treatment,2025-06-28,1,5034.86
EXP001_checkout_redesign,C113787,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C110455,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C101392,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C101791,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C112255,treatment,2025-06-02,1,1993.28
EXP001_checkout_redesign,C110774,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C110890,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C105816,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C113501,control,2025-06-18,0,0.0
EXP001_checkout_redesign,C110600,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C110038,control,2025-06-11,0,0.0
EXP001_checkout_redesign,C100725,treatment,2025-06-14,0,0.0
EXP001_checkout_redesign,C109227,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C110568,control,2025-06-23,1,3111.04
EXP001_checkout_redesign,C111099,control,2025-06-04,0,0.0
EXP001_checkout_redesign,C110596,treatment,2025-06-07,1,5046.04
EXP001_checkout_redesign,C114247,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C105432,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C107052,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C101735,control,2025-06-11,0,0.0
EXP001_checkout_redesign,C100172,treatment,2025-06-23,0,0.0
EXP001_checkout_redesign,C111640,control,2025-06-26,1,4583.69
EXP001_checkout_redesign,C104239,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C112682,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C108366,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C108499,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C109142,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C109511,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C114243,control,2025-06-23,0,0.0
EXP001_checkout_redesign,C113722,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C111737,control,2025-06-02,1,1185.24
EXP001_checkout_redesign,C107303,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C106129,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C106408,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C112843,treatment,2025-06-25,1,3183.78
EXP001_checkout_redesign,C114378,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C109643,control,2025-06-18,0,0.0
EXP001_checkout_redesign,C113739,treatment,2025-06-04,1,3037.09
EXP001_checkout_redesign,C102469,treatment,2025-06-25,0,0.0
EXP001_checkout_redesign,C105651,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C100402,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C107909,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C101712,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C104840,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C114419,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C101406,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C101901,treatment,2025-06-20,0,0.0
EXP001_checkout_redesign,C102321,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C105707,control,2025-06-15,1,4313.25
EXP001_checkout_redesign,C105110,control,2025-06-27,1,3218.25
EXP001_checkout_redesign,C105620,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C113578,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C103389,treatment,2025-06-25,0,0.0
EXP001_checkout_redesign,C114155,control,2025-06-03,0,0.0
EXP001_checkout_redesign,C112298,treatment,2025-06-20,1,3107.19
EXP001_checkout_redesign,C105706,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C107801,control,2025-06-19,0,0.0
EXP001_checkout_redesign,C101599,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C113648,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C107412,treatment,2025-06-20,1,1249.53
EXP001_checkout_redesign,C105225,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C101100,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C104919,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C100732,treatment,2025-06-07,0,0.0
EXP001_checkout_redesign,C101885,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C100370,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C111244,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C110616,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C111291,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C111094,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C102692,treatment,2025-06-22,1,5262.05
EXP001_checkout_redesign,C103996,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C108454,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C113234,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C113582,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C102623,control,2025-06-10,1,1802.33
EXP001_checkout_redesign,C105422,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C109172,control,2025-06-25,1,2537.72
EXP001_checkout_redesign,C106985,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C107570,treatment,2025-06-05,1,2482.39
EXP001_checkout_redesign,C103798,control,2025-06-17,1,1785.5
EXP001_checkout_redesign,C112956,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C110317,treatment,2025-06-25,0,0.0
EXP001_checkout_redesign,C103022,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C103053,treatment,2025-06-10,1,5700.04
EXP001_checkout_redesign,C110493,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C113060,treatment,2025-06-26,1,3922.21
EXP001_checkout_redesign,C107080,treatment,2025-06-21,0,0.0
EXP001_checkout_redesign,C106481,control,2025-06-23,0,0.0
EXP001_checkout_redesign,C100478,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C110061,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C112914,treatment,2025-06-07,0,0.0
EXP001_checkout_redesign,C107365,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C109702,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C107037,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C106370,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C100072,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C103519,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C103371,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C104560,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C101025,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C114924,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C101667,treatment,2025-06-20,0,0.0
EXP001_checkout_redesign,C111295,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C103063,control,2025-06-28,0,0.0
EXP001_checkout_redesign,C105993,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C105340,treatment,2025-06-14,1,4607.92
EXP001_checkout_redesign,C114339,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C107496,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C101867,control,2025-06-04,0,0.0
EXP001_checkout_redesign,C104298,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C110988,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C108019,treatment,2025-06-30,1,909.23
EXP001_checkout_redesign,C108646,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C110471,treatment,2025-06-07,0,0.0
EXP001_checkout_redesign,C105134,control,2025-06-21,1,1005.69
EXP001_checkout_redesign,C111407,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C113307,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C114260,control,2025-06-03,0,0.0
EXP001_checkout_redesign,C106431,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C114410,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C101871,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C114636,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C112878,control,2025-06-19,1,4105.93
EXP001_checkout_redesign,C111368,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C110114,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C102826,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C111036,treatment,2025-06-20,0,0.0
EXP001_checkout_redesign,C112294,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C110067,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C113551,treatment,2025-06-15,1,1681.63
EXP001_checkout_redesign,C112790,control,2025-06-20,1,1187.55
EXP001_checkout_redesign,C111011,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C112937,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C105131,control,2025-06-02,1,2518.01
EXP001_checkout_redesign,C101931,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C114065,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C113811,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C101916,control,2025-06-28,1,5185.27
EXP001_checkout_redesign,C102999,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C114258,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C102316,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C108369,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C106364,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C106852,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C114824,control,2025-06-19,0,0.0
EXP001_checkout_redesign,C102258,treatment,2025-06-28,0,0.0
EXP001_checkout_redesign,C113437,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C106286,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C106931,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C111449,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C114606,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C110412,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C108804,treatment,2025-06-12,1,1878.65
EXP001_checkout_redesign,C110571,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C102838,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C109091,control,2025-06-30,0,0.0
EXP001_checkout_redesign,C102733,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C113589,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C104732,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C102298,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C103065,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C105154,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C107389,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C110148,control,2025-06-24,1,4814.74
EXP001_checkout_redesign,C113836,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C105882,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C100157,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C114191,treatment,2025-06-25,0,0.0
EXP001_checkout_redesign,C113607,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C103196,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C106290,control,2025-06-30,0,0.0
EXP001_checkout_redesign,C109200,control,2025-06-02,1,2992.07
EXP001_checkout_redesign,C111867,treatment,2025-06-14,0,0.0
EXP001_checkout_redesign,C110699,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C108109,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C111319,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C113700,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C112287,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C112497,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C108006,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C102740,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C111516,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C109263,control,2025-06-04,0,0.0
EXP001_checkout_redesign,C100505,treatment,2025-06-25,1,2125.92
EXP001_checkout_redesign,C114134,control,2025-06-16,0,0.0
EXP001_checkout_redesign,C104785,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C100535,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C104503,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C113763,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C114538,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C104729,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C102755,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C107492,control,2025-06-20,1,4102.36
EXP001_checkout_redesign,C109267,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C113555,control,2025-06-03,0,0.0
EXP001_checkout_redesign,C109006,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C111152,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C101854,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C113359,treatment,2025-06-10,1,1997.36
EXP001_checkout_redesign,C111173,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C104389,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C108898,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C106010,treatment,2025-06-23,0,0.0
EXP001_checkout_redesign,C108880,treatment,2025-06-15,0,0.0
EXP001_checkout_redesign,C100681,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C107231,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C108951,treatment,2025-06-10,0,0.0
EXP001_checkout_redesign,C103580,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C113766,control,2025-06-30,0,0.0
EXP001_checkout_redesign,C101677,control,2025-06-30,0,0.0
EXP001_checkout_redesign,C112100,control,2025-06-04,0,0.0
EXP001_checkout_redesign,C111783,treatment,2025-06-15,1,984.41
EXP001_checkout_redesign,C104877,control,2025-06-18,0,0.0
EXP001_checkout_redesign,C100528,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C112856,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C104305,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C105711,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C101425,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C107193,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C111901,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C103882,treatment,2025-06-17,0,0.0
EXP001_checkout_redesign,C103438,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C109632,treatment,2025-06-20,0,0.0
EXP001_checkout_redesign,C105744,control,2025-06-18,0,0.0
EXP001_checkout_redesign,C109998,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C110367,treatment,2025-06-09,0,0.0
EXP001_checkout_redesign,C107015,treatment,2025-06-10,1,4742.83
EXP001_checkout_redesign,C102719,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C110095,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C102281,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C103385,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C103390,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C100972,control,2025-06-27,1,5308.81
EXP001_checkout_redesign,C109340,control,2025-06-04,0,0.0
EXP001_checkout_redesign,C105747,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C108720,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C104605,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C109778,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C108827,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C102758,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C105302,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C104794,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C104740,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C111095,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C104380,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C108428,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C101560,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C102221,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C106743,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C100971,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C114195,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C110746,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C102078,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C102174,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C104090,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C102396,control,2025-06-14,1,1276.52
EXP001_checkout_redesign,C113180,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C111082,control,2025-06-08,1,5023.27
EXP001_checkout_redesign,C106434,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C111182,treatment,2025-06-23,0,0.0
EXP001_checkout_redesign,C102329,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C109460,control,2025-06-02,1,1564.52
EXP001_checkout_redesign,C110361,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C104402,control,2025-06-21,0,0.0
EXP001_checkout_redesign,C110286,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C106786,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C106146,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C113204,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C101237,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C110381,treatment,2025-06-21,0,0.0
EXP001_checkout_redesign,C101525,treatment,2025-06-12,1,4040.13
EXP001_checkout_redesign,C106600,control,2025-06-19,0,0.0
EXP001_checkout_redesign,C108447,treatment,2025-06-24,1,3691.51
EXP001_checkout_redesign,C114092,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C113916,treatment,2025-06-02,0,0.0
EXP001_checkout_redesign,C114240,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C107996,treatment,2025-06-20,0,0.0
EXP001_checkout_redesign,C105362,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C109534,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C100040,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C101526,control,2025-06-12,1,2614.94
EXP001_checkout_redesign,C107511,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C110401,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C110881,control,2025-06-24,1,2907.21
EXP001_checkout_redesign,C113228,control,2025-06-08,1,1504.76
EXP001_checkout_redesign,C101037,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C108756,treatment,2025-06-18,0,0.0
EXP001_checkout_redesign,C106516,control,2025-06-30,0,0.0
EXP001_checkout_redesign,C103568,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C107039,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C111665,treatment,2025-06-06,1,2244.42
EXP001_checkout_redesign,C108105,control,2025-06-30,0,0.0
EXP001_checkout_redesign,C104399,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C105289,control,2025-06-28,0,0.0
EXP001_checkout_redesign,C104646,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C105533,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C108967,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C113101,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C102139,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C109275,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C107951,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C105631,control,2025-06-07,0,0.0
EXP001_checkout_redesign,C100793,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C100752,treatment,2025-06-21,0,0.0
EXP001_checkout_redesign,C101631,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C110259,control,2025-06-06,1,4668.45
EXP001_checkout_redesign,C113466,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C112587,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C102035,control,2025-06-11,1,4699.03
EXP001_checkout_redesign,C113457,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C107230,treatment,2025-06-03,0,0.0
EXP001_checkout_redesign,C107479,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C100011,control,2025-06-23,0,0.0
EXP001_checkout_redesign,C107009,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C103314,treatment,2025-06-21,0,0.0
EXP001_checkout_redesign,C111988,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C110649,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C104945,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C102604,treatment,2025-06-20,1,4201.9
EXP001_checkout_redesign,C104489,treatment,2025-06-28,1,5356.88
EXP001_checkout_redesign,C101529,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C110724,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C105905,treatment,2025-06-13,0,0.0
EXP001_checkout_redesign,C113728,treatment,2025-06-23,0,0.0
EXP001_checkout_redesign,C101350,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C106092,treatment,2025-06-11,0,0.0
EXP001_checkout_redesign,C110887,control,2025-06-17,1,3024.13
EXP001_checkout_redesign,C110631,control,2025-06-28,1,3235.18
EXP001_checkout_redesign,C102711,treatment,2025-06-29,0,0.0
EXP001_checkout_redesign,C100848,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C106493,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C110249,control,2025-06-06,0,0.0
EXP001_checkout_redesign,C105005,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C111749,control,2025-06-22,0,0.0
EXP001_checkout_redesign,C112615,control,2025-06-01,0,0.0
EXP001_checkout_redesign,C112908,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C114222,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C101559,treatment,2025-06-20,0,0.0
EXP001_checkout_redesign,C100017,control,2025-06-30,0,0.0
EXP001_checkout_redesign,C103496,control,2025-06-15,1,3716.17
EXP001_checkout_redesign,C107812,treatment,2025-06-16,1,4986.98
EXP001_checkout_redesign,C101276,control,2025-06-29,0,0.0
EXP001_checkout_redesign,C111040,control,2025-06-10,0,0.0
EXP001_checkout_redesign,C113206,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C113086,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C108510,control,2025-06-08,0,0.0
EXP001_checkout_redesign,C107291,control,2025-06-02,1,2938.51
EXP001_checkout_redesign,C114544,treatment,2025-06-22,0,0.0
EXP001_checkout_redesign,C113429,treatment,2025-06-07,0,0.0
EXP001_checkout_redesign,C105629,treatment,2025-06-23,0,0.0
EXP001_checkout_redesign,C101975,treatment,2025-06-01,0,0.0
EXP001_checkout_redesign,C106919,control,2025-06-20,0,0.0
EXP001_checkout_redesign,C113381,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C107826,treatment,2025-06-23,0,0.0
EXP001_checkout_redesign,C114700,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C103751,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C106276,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C101463,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C101678,control,2025-06-26,0,0.0
EXP001_checkout_redesign,C101690,treatment,2025-06-26,0,0.0
EXP001_checkout_redesign,C105133,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C113091,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C113298,control,2025-06-27,0,0.0
EXP001_checkout_redesign,C102246,treatment,2025-06-24,0,0.0
EXP001_checkout_redesign,C106270,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C102181,control,2025-06-14,1,1001.25
EXP001_checkout_redesign,C110511,treatment,2025-06-03,1,1233.19
EXP001_checkout_redesign,C114854,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C101120,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C113051,control,2025-06-14,0,0.0
EXP001_checkout_redesign,C109228,treatment,2025-06-08,0,0.0
EXP001_checkout_redesign,C100138,treatment,2025-06-11,1,1763.24
EXP001_checkout_redesign,C113964,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C113115,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C102688,treatment,2025-06-13,1,3886.51
EXP001_checkout_redesign,C107210,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C114382,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C103490,control,2025-06-03,1,5254.12
EXP001_checkout_redesign,C110290,control,2025-06-13,0,0.0
EXP001_checkout_redesign,C102480,treatment,2025-06-11,1,3895.13
EXP001_checkout_redesign,C114420,control,2025-06-09,0,0.0
EXP001_checkout_redesign,C110093,treatment,2025-06-04,0,0.0
EXP001_checkout_redesign,C107248,control,2025-06-17,0,0.0
EXP001_checkout_redesign,C111754,control,2025-06-15,0,0.0
EXP001_checkout_redesign,C101420,treatment,2025-06-27,0,0.0
EXP001_checkout_redesign,C113503,treatment,2025-06-18,1,3989.95
EXP001_checkout_redesign,C111602,treatment,2025-06-16,0,0.0
EXP001_checkout_redesign,C102017,control,2025-06-24,1,3220.57
EXP001_checkout_redesign,C113884,control,2025-06-02,0,0.0
EXP001_checkout_redesign,C114249,treatment,2025-06-06,0,0.0
EXP001_checkout_redesign,C113804,control,2025-06-12,1,4328.08
EXP001_checkout_redesign,C107035,treatment,2025-06-05,0,0.0
EXP001_checkout_redesign,C111492,control,2025-06-25,0,0.0
EXP001_checkout_redesign,C112169,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C112837,treatment,2025-06-17,1,976.21
EXP001_checkout_redesign,C104537,treatment,2025-06-19,0,0.0
EXP001_checkout_redesign,C110561,treatment,2025-06-30,0,0.0
EXP001_checkout_redesign,C101380,control,2025-06-12,0,0.0
EXP001_checkout_redesign,C114414,control,2025-06-05,0,0.0
EXP001_checkout_redesign,C113864,control,2025-06-28,1,3747.94
EXP001_checkout_redesign,C109846,control,2025-06-24,0,0.0
EXP001_checkout_redesign,C109830,treatment,2025-06-07,0,0.0
EXP001_checkout_redesign,C112475,treatment,2025-06-02,1,4835.38
EXP001_checkout_redesign,C113040,control,2025-06-30,0,0.0
EXP001_checkout_redesign,C100439,treatment,2025-06-12,0,0.0
EXP001_checkout_redesign,C110787,control,2025-06-23,0,0.0
