order_item_id,order_id,product_id,quantity,unit_price
OI76846,O538748,P2402,1,3494.6
OI76847,O538748,P2021,1,8130.25
OI76848,O538749,P2671,1,15059.72
OI76849,O538749,P2014,1,4378.46
OI76850,O538749,P2368,1,16615.1
OI76851,O538750,P2101,1,17234.52
OI76852,O538751,P2196,1,14637.16
OI76853,O538751,P2614,1,6621.38
OI76854,O538752,P2394,1,3835.9
OI76855,O538752,P2320,1,1472.27
OI76856,O538753,P2343,1,6725.57
OI76857,O538753,P2540,1,13575.33
OI76858,O538754,P2689,1,14366.57
OI76859,O538754,P2515,1,17552.01
OI76860,O538754,P2636,1,9689.07
OI76861,O538755,P2788,1,17508.67
OI76862,O538756,P2156,1,12658.26
OI76863,O538756,P2090,1,10377.48
OI76864,O538756,P2075,1,9119.46
OI76865,O538756,P2798,1,18478.79
OI76866,O538757,P2315,1,16228.44
OI76867,O538757,P2081,1,231.83
OI76868,O538758,P2440,1,17917.36
OI76869,O538759,P2413,1,8884.5
OI76870,O538760,P2426,1,8101.09
OI76871,O538761,P2241,2,13186.88
OI76872,O538761,P2141,2,665.15
OI76873,O538762,P2458,3,8797.2
OI76874,O538762,P2525,1,10494.43
OI76875,O538762,P2686,1,10482.84
OI76876,O538762,P2050,1,17049.94
OI76877,O538762,P2693,1,8475.38
OI76878,O538763,P2067,1,0.0
OI76879,O538764,P2623,1,3628.6
OI76880,O538764,P2286,1,15850.79
OI76881,O538765,P2050,1,17645.02
OI76882,O538765,P2090,1,10259.55
OI76883,O538765,P2239,1,17782.25
OI76884,O538765,P2071,1,19645.15
OI76885,O538766,P2449,1,13287.72
OI76886,O538767,P2044,1,14381.07
OI76887,O538767,P2633,1,11667.45
OI76888,O538768,P2536,1,7090.68
OI76889,O538768,P2520,1,15479.8
OI76890,O538768,P2319,1,14785.69
OI76891,O538768,P2281,1,7202.75
OI76892,O538769,P2152,3,3862.32
OI76893,O538769,P2322,1,13749.37
OI76894,O538770,P2205,1,12363.26
OI76895,O538771,P2358,1,11547.44
OI76896,O538772,P2778,1,7161.19
OI76897,O538773,P2077,1,14401.12
OI76898,O538773,P2093,1,11871.35
OI76899,O538773,P2386,1,3535.72
OI76900,O538774,P2749,1,8269.85
OI76901,O538774,P2697,1,14796.69
OI76902,O538775,P2500,2,10767.79
OI76903,O538776,P2568,1,14536.64
OI76904,O538777,P2275,1,1972.54
OI76905,O538778,P2366,1,3787.8
OI76906,O538778,P2719,1,237.18
OI76907,O538779,P2662,1,7321.8
OI76908,O538780,P2359,1,4494.11
OI76909,O538781,P2047,1,5564.93
OI76910,O538781,P2051,1,5390.26
OI76911,O538781,P2590,1,15848.48
OI76912,O538782,P2709,1,9859.07
OI76913,O538783,P2769,1,11332.89
OI76914,O538783,P2238,1,9771.38
OI76915,O538784,P2757,2,8432.92
OI76916,O538785,P2194,1,4804.53
OI76917,O538785,P2267,1,5278.38
OI76918,O538785,P2070,2,16861.92
OI76919,O538786,P2483,1,2344.17
OI76920,O538786,P2479,2,4052.09
OI76921,O538786,P2785,3,16485.63
OI76922,O538787,P2233,1,14455.01
OI76923,O538787,P2419,1,17311.61
OI76924,O538788,P2620,1,1993.28
OI76925,O538788,P2668,1,14123.05
OI76926,O538788,P2447,1,8192.35
OI76927,O538789,P2691,1,17490.87
OI76928,O538790,P2646,1,11001.84
OI76929,O538791,P2294,1,15830.22
OI76930,O538792,P2556,1,4757.79
OI76931,O538793,P2015,1,5450.77
OI76932,O538793,P2294,1,15805.62
OI76933,O538794,P2284,1,16311.95
OI76934,O538794,P2410,1,12388.5
OI76935,O538795,P2729,3,3496.15
OI76936,O538795,P2161,3,15088.3
OI76937,O538796,P2028,1,595.33
OI76938,O538796,P2528,1,3592.72
OI76939,O538796,P2224,1,11942.28
OI76940,O538796,P2166,1,6562.51
OI76941,O538796,P2762,1,12538.02
OI76942,O538797,P2344,1,18151.12
OI76943,O538797,P2620,2,1840.84
OI76944,O538798,P2187,1,16202.86
OI76945,O538798,P2188,1,9588.87
OI76946,O538798,P2047,1,5301.64
OI76947,O538799,P2037,1,7835.12
OI76948,O538799,P2025,1,13190.36
OI76949,O538800,P2657,1,8038.47
OI76950,O538800,P2095,1,15159.38
OI76951,O538800,P2326,1,1868.23
OI76952,O538800,P2141,3,719.52
OI76953,O538800,P2786,1,16559.43
OI76954,O538801,P2205,1,12123.87
OI76955,O538802,P2254,1,1468.84
OI76956,O538803,P2062,1,13144.74
OI76957,O538804,P2612,1,15307.01
OI76958,O538805,P2741,1,13625.44
OI76959,O538805,P2611,1,3024.98
OI76960,O538805,P2427,1,15222.95
OI76961,O538806,P2775,1,14710.57
OI76962,O538807,P2705,1,16470.65
OI76963,O538807,P2119,1,12419.75
OI76964,O538808,P2689,1,15240.12
OI76965,O538808,P2170,1,9434.57
OI76966,O538808,P2414,1,6411.09
OI76967,O538808,P2730,1,12754.69
OI76968,O538809,P2555,1,11477.31
OI76969,O538810,P2131,1,2779.98
OI76970,O538811,P2610,2,4606.29
OI76971,O538812,P2279,1,14789.04
OI76972,O538812,P2546,1,5778.55
OI76973,O538813,P2703,1,15831.94
OI76974,O538813,P2384,1,6948.64
OI76975,O538813,P2133,1,5154.95
OI76976,O538813,P2173,1,9303.24
OI76977,O538814,P2286,2,15665.85
OI76978,O538814,P2056,1,822.47
OI76979,O538814,P2016,2,10779.23
OI76980,O538814,P2484,1,4427.94
OI76981,O538815,P2693,2,8554.65
OI76982,O538815,P2764,1,17455.72
OI76983,O538815,P2441,1,10965.92
OI76984,O538815,P2220,1,874.68
OI76985,O538816,P2466,1,6924.0
OI76986,O538817,P2599,1,17054.79
OI76987,O538817,P2613,1,12315.82
OI76988,O538818,P2617,1,3158.51
OI76989,O538819,P2768,1,14476.19
OI76990,O538819,P2152,1,4020.41
OI76991,O538819,P2058,1,9548.51
OI76992,O538820,P2687,1,3278.12
OI76993,O538820,P2620,1,1991.19
OI76994,O538820,P2142,1,6091.22
OI76995,O538820,P2187,1,15966.51
OI76996,O538820,P2271,1,18581.83
OI76997,O538821,P2218,1,20527.8
OI76998,O538822,P2704,1,2127.98
OI76999,O538822,P2289,1,1615.07
OI77000,O538823,P2506,1,14185.09
OI77001,O538824,P2625,1,1912.85
OI77002,O538825,P2464,1,18504.55
OI77003,O538826,P2323,1,10840.4
OI77004,O538826,P2702,1,17868.72
OI77005,O538826,P2363,1,14720.65
OI77006,O538826,P2519,3,9637.15
OI77007,O538827,P2218,2,19507.41
OI77008,O538827,P2308,1,20634.67
OI77009,O538827,P2253,1,13448.77
OI77010,O538828,P2151,1,14683.27
OI77011,O538828,P2145,1,10982.25
OI77012,O538829,P2555,1,11950.43
OI77013,O538830,P2773,2,7202.06
OI77014,O538831,P2414,1,6387.09
OI77015,O538831,P2671,1,15377.94
OI77016,O538832,P2700,1,3730.67
OI77017,O538833,P2683,1,7142.21
OI77018,O538833,P2121,1,17222.93
OI77019,O538834,P2381,1,15474.5
OI77020,O538834,P2749,1,8476.12
OI77021,O538834,P2756,2,10561.23
OI77022,O538835,P2356,1,16837.25
OI77023,O538836,P2305,1,7401.27
OI77024,O538837,P2150,1,7891.07
OI77025,O538837,P2607,1,11403.61
OI77026,O538838,P2071,1,18884.17
OI77027,O538839,P2761,1,12589.67
OI77028,O538839,P2523,1,4261.39
OI77029,O538840,P2652,1,13196.04
OI77030,O538841,P2147,1,3718.9
OI77031,O538842,P2797,1,15958.03
OI77032,O538843,P2733,1,16158.46
OI77033,O538843,P2628,1,8556.73
OI77034,O538844,P2793,1,15897.02
OI77035,O538844,P2176,3,4354.9
OI77036,O538845,P2581,1,4584.9
OI77037,O538845,P2554,1,19577.55
OI77038,O538845,P2399,1,3376.05
OI77039,O538846,P2588,1,1671.19
OI77040,O538847,P2766,1,6805.54
OI77041,O538848,P2508,1,6440.15
OI77042,O538849,P2040,1,7197.7
OI77043,O538849,P2194,1,4506.31
OI77044,O538850,P2323,1,11684.79
OI77045,O538851,P2324,1,4313.57
OI77046,O538852,P2101,1,17770.34
OI77047,O538853,P2187,1,16812.95
OI77048,O538854,P2785,1,16808.88
OI77049,O538855,P2482,1,11105.81
OI77050,O538856,P2320,1,1549.46
OI77051,O538856,P2119,1,11561.1
OI77052,O538856,P2667,3,9006.12
OI77053,O538857,P2252,1,505.76
OI77054,O538857,P2194,1,4512.55
OI77055,O538858,P2184,1,4081.23
OI77056,O538858,P2255,1,12309.86
OI77057,O538859,P2090,1,11097.07
OI77058,O538859,P2598,3,12925.39
OI77059,O538860,P2399,1,3432.06
OI77060,O538861,P2205,3,12157.11
OI77061,O538862,P2747,1,8811.13
OI77062,O538862,P2468,1,6557.98
OI77063,O538863,P2538,1,10079.51
OI77064,O538864,P2385,1,4341.38
OI77065,O538865,P2075,1,8668.05
OI77066,O538866,P2216,1,2409.03
OI77067,O538867,P2439,1,9023.28
OI77068,O538867,P2537,1,3230.03
OI77069,O538868,P2071,1,19856.49
OI77070,O538869,P2655,1,11144.73
OI77071,O538870,P2147,1,3649.32
OI77072,O538871,P2548,1,14245.35
OI77073,O538871,P2660,1,1297.6
OI77074,O538872,P2745,2,17742.0
OI77075,O538872,P2340,1,8241.88
OI77076,O538872,P2521,1,11783.38
OI77077,O538873,P2288,1,11027.82
OI77078,O538874,P2617,1,3087.41
OI77079,O538874,P2605,1,3658.38
OI77080,O538875,P2338,1,5049.85
OI77081,O538876,P2289,1,1632.86
OI77082,O538876,P2091,1,1974.39
OI77083,O538876,P2684,1,19452.17
OI77084,O538876,P2523,1,4173.49
OI77085,O538876,P2085,1,14938.39
OI77086,O538877,P2404,1,10687.31
OI77087,O538877,P2459,1,13070.95
OI77088,O538878,P2190,1,7010.47
OI77089,O538878,P2016,1,10543.53
OI77090,O538879,P2080,1,4139.18
OI77091,O538880,P2408,1,16492.03
OI77092,O538881,P2793,1,15531.01
OI77093,O538881,P2762,1,12458.94
OI77094,O538882,P2218,1,20121.33
OI77095,O538882,P2391,1,3797.29
OI77096,O538883,P2577,2,8821.87
OI77097,O538883,P2602,1,20760.61
OI77098,O538883,P2172,1,11730.08
OI77099,O538884,P2774,1,7110.53
OI77100,O538885,P2088,2,7602.54
OI77101,O538885,P2277,1,11257.98
OI77102,O538885,P2764,1,17970.73
OI77103,O538886,P2276,1,10569.29
OI77104,O538887,P2272,1,16839.89
OI77105,O538888,P2068,1,16852.74
OI77106,O538888,P2470,1,5304.26
OI77107,O538889,P2152,1,4037.6
OI77108,O538889,P2478,1,8823.66
OI77109,O538889,P2391,1,3645.01
OI77110,O538889,P2395,1,6257.4
OI77111,O538889,P2782,1,1787.8
OI77112,O538890,P2192,1,20547.9
OI77113,O538891,P2189,1,4441.42
OI77114,O538892,P2038,1,8604.43
OI77115,O538892,P2419,2,16423.1
OI77116,O538892,P2670,1,16506.15
OI77117,O538893,P2104,1,13945.78
OI77118,O538893,P2252,1,519.34
OI77119,O538893,P2076,1,5062.07
OI77120,O538894,P2553,1,12835.67
OI77121,O538894,P2048,1,19576.27
OI77122,O538895,P2740,1,9226.46
OI77123,O538895,P2174,1,7057.71
OI77124,O538895,P2143,3,13972.25
OI77125,O538895,P2709,1,9161.23
OI77126,O538896,P2240,3,3622.47
OI77127,O538897,P2762,1,13072.32
OI77128,O538897,P2441,1,11002.51
OI77129,O538897,P2616,1,14381.89
OI77130,O538897,P2274,1,5420.78
OI77131,O538897,P2693,1,8490.28
OI77132,O538898,P2780,1,5355.39
OI77133,O538899,P2374,1,1513.12
OI77134,O538900,P2393,1,11550.65
OI77135,O538900,P2727,1,14223.76
OI77136,O538900,P2238,1,9615.05
OI77137,O538900,P2721,1,2823.34
OI77138,O538901,P2445,1,11048.35
OI77139,O538901,P2222,1,253.65
OI77140,O538902,P2748,1,2698.51
OI77141,O538903,P2144,1,6659.16
OI77142,O538903,P2465,1,14384.63
OI77143,O538903,P2098,1,13738.45
OI77144,O538904,P2216,1,2341.36
OI77145,O538905,P2306,2,16893.2
OI77146,O538906,P2678,1,14330.58
OI77147,O538907,P2427,1,15067.43
OI77148,O538907,P2177,1,16464.34
OI77149,O538907,P2538,1,9934.13
OI77150,O538907,P2024,1,3500.43
OI77151,O538908,P2643,1,14810.6
OI77152,O538909,P2686,1,11528.48
OI77153,O538910,P2415,1,9891.93
OI77154,O538910,P2077,1,14580.76
OI77155,O538910,P2289,1,1588.59
OI77156,O538911,P2179,1,6866.22
OI77157,O538912,P2550,1,10940.63
OI77158,O538912,P2726,1,2128.55
OI77159,O538913,P2091,1,2146.51
OI77160,O538913,P2731,1,778.21
OI77161,O538913,P2006,1,9340.45
OI77162,O538914,P2571,1,1993.71
OI77163,O538915,P2362,1,9284.69
OI77164,O538916,P2092,1,2959.76
OI77165,O538916,P2172,1,11684.7
OI77166,O538917,P2094,1,1173.59
OI77167,O538918,P2062,1,12137.96
OI77168,O538918,P2421,1,12414.03
OI77169,O538919,P2360,1,19530.96
OI77170,O538919,P2297,1,5505.31
OI77171,O538919,P2424,1,9762.97
OI77172,O538920,P2228,1,8310.84
OI77173,O538920,P2052,1,2065.58
OI77174,O538921,P2470,1,4895.1
OI77175,O538922,P2013,1,14194.15
OI77176,O538922,P2729,1,3339.7
OI77177,O538923,P2651,1,2572.82
OI77178,O538924,P2764,1,17464.42
OI77179,O538925,P2465,1,14283.85
OI77180,O538926,P2197,1,11661.63
OI77181,O538927,P2518,1,8289.0
OI77182,O538927,P2244,1,14568.29
OI77183,O538928,P2013,1,14237.69
OI77184,O538929,P2560,1,9246.7
OI77185,O538929,P2428,1,15041.39
OI77186,O538930,P2139,1,7424.67
OI77187,O538930,P2331,2,15738.28
OI77188,O538930,P2508,1,6372.49
OI77189,O538931,P2033,1,13025.66
OI77190,O538932,P2223,1,4896.4
OI77191,O538933,P2094,1,1117.94
OI77192,O538934,P2292,1,17016.43
OI77193,O538934,P2663,1,16492.11
OI77194,O538935,P2142,1,5811.23
OI77195,O538935,P2453,1,18275.79
OI77196,O538935,P2407,1,2580.13
OI77197,O538935,P2278,2,192.05
OI77198,O538935,P2286,1,15640.87
OI77199,O538936,P2262,1,13837.69
OI77200,O538937,P2243,1,9709.88
OI77201,O538938,P2115,1,14751.32
OI77202,O538939,P2081,1,246.02
OI77203,O538939,P2232,1,2897.69
OI77204,O538940,P2629,1,15221.3
OI77205,O538940,P2300,1,5087.23
OI77206,O538940,P2442,1,10178.3
OI77207,O538940,P2649,1,1346.22
OI77208,O538941,P2669,1,4454.56
OI77209,O538941,P2721,1,2862.75
OI77210,O538941,P2041,1,17832.13
OI77211,O538942,P2025,1,12554.3
OI77212,O538943,P2328,1,5336.03
OI77213,O538944,P2031,1,9269.86
OI77214,O538945,P2781,1,4378.09
OI77215,O538946,P2735,1,8508.77
OI77216,O538947,P2323,1,11183.13
OI77217,O538948,P2709,1,9397.92
OI77218,O538948,P2276,1,9806.95
OI77219,O538948,P2212,1,2118.36
OI77220,O538948,P2274,1,5290.21
OI77221,O538949,P2691,2,17389.3
OI77222,O538949,P2084,1,19036.62
OI77223,O538950,P2248,1,14288.13
OI77224,O538950,P2175,1,10368.24
OI77225,O538951,P2791,1,14149.6
OI77226,O538952,P2275,1,2106.92
OI77227,O538952,P2727,1,13428.15
OI77228,O538952,P2448,1,13868.04
OI77229,O538952,P2657,1,8504.24
OI77230,O538952,P2783,1,15775.0
OI77231,O538953,P2639,1,6740.98
OI77232,O538953,P2692,1,14124.24
OI77233,O538953,P2096,1,6636.15
OI77234,O538954,P2402,1,3603.49
OI77235,O538954,P2454,1,4148.62
OI77236,O538955,P2091,1,1973.27
OI77237,O538955,P2016,1,11237.7
OI77238,O538956,P2108,1,8804.22
OI77239,O538956,P2126,1,8026.6
OI77240,O538957,P2696,1,7984.57
OI77241,O538957,P2568,1,13827.26
OI77242,O538958,P2061,1,6678.27
OI77243,O538958,P2026,1,7801.72
OI77244,O538959,P2740,1,9455.32
OI77245,O538959,P2738,1,3469.19
OI77246,O538960,P2632,1,14436.68
OI77247,O538961,P2066,1,2022.89
OI77248,O538962,P2162,1,11028.21
OI77249,O538962,P2651,1,2611.26
OI77250,O538963,P2185,1,15641.73
OI77251,O538963,P2515,1,17405.6
OI77252,O538964,P2599,1,17060.37
OI77253,O538965,P2048,1,19372.37
OI77254,O538965,P2132,2,12115.23
OI77255,O538965,P2785,1,16628.3
OI77256,O538966,P2660,1,1329.9
OI77257,O538966,P2750,1,8202.28
OI77258,O538966,P2147,1,3688.83
OI77259,O538966,P2549,3,17961.71
OI77260,O538967,P2235,1,8243.99
OI77261,O538968,P2272,3,15887.95
OI77262,O538969,P2778,1,7847.51
OI77263,O538969,P2176,1,4796.38
OI77264,O538970,P2771,2,7389.8
OI77265,O538970,P2676,1,14563.97
OI77266,O538971,P2227,1,6481.81
OI77267,O538971,P2623,1,3364.73
OI77268,O538972,P2393,1,10771.81
OI77269,O538972,P2133,1,4911.8
OI77270,O538972,P2368,1,16868.05
OI77271,O538972,P2384,1,7222.68
OI77272,O538972,P2343,1,6755.17
OI77273,O538973,P2197,1,10871.26
OI77274,O538974,P2061,1,6219.21
OI77275,O538974,P2428,1,14025.48
OI77276,O538974,P2642,1,4414.52
OI77277,O538975,P2740,1,10022.34
OI77278,O538975,P2784,1,4815.21
OI77279,O538976,P2247,2,8864.48
OI77280,O538976,P2785,1,17334.92
OI77281,O538977,P2791,1,14232.16
OI77282,O538977,P2226,1,13145.98
OI77283,O538978,P2225,1,1585.54
OI77284,O538978,P2235,1,8269.68
OI77285,O538979,P2263,1,8703.64
OI77286,O538979,P2225,1,1494.5
OI77287,O538979,P2361,1,9778.26
OI77288,O538980,P2067,1,0.0
OI77289,O538981,P2515,1,16546.62
OI77290,O538982,P2150,2,7827.61
OI77291,O538983,P2261,1,1521.48
OI77292,O538983,P2570,1,10982.85
OI77293,O538984,P2586,1,6451.28
OI77294,O538984,P2234,1,4064.68
OI77295,O538985,P2234,1,4066.8
OI77296,O538986,P2127,3,13298.34
OI77297,O538987,P2491,1,16740.11
OI77298,O538988,P2119,1,11429.28
OI77299,O538989,P2772,1,13386.46
OI77300,O538989,P2468,1,6234.96
OI77301,O538990,P2418,1,16079.79
OI77302,O538991,P2564,1,11179.21
OI77303,O538991,P2108,1,8223.72
OI77304,O538992,P2111,1,14784.78
OI77305,O538992,P2502,1,14676.11
OI77306,O538992,P2229,2,6940.51
OI77307,O538992,P2549,1,18447.75
OI77308,O538993,P2734,1,20976.59
OI77309,O538993,P2208,1,987.38
OI77310,O538994,P2468,1,6639.58
OI77311,O538994,P2552,1,10291.46
OI77312,O538994,P2147,1,3582.12
OI77313,O538994,P2682,1,6031.18
OI77314,O538994,P2459,1,12734.29
OI77315,O538995,P2136,1,4599.94
OI77316,O538995,P2337,2,592.4
OI77317,O538995,P2325,1,1607.81
OI77318,O538996,P2576,1,10505.63
OI77319,O538997,P2748,1,2710.27
OI77320,O538998,P2688,1,1464.19
OI77321,O538998,P2109,1,1814.95
OI77322,O538999,P2419,1,17761.92
OI77323,O539000,P2646,1,11406.17
OI77324,O539000,P2086,3,18647.22
OI77325,O539000,P2727,1,13683.25
OI77326,O539000,P2494,2,3232.06
OI77327,O539000,P2791,1,14807.1
OI77328,O539001,P2344,1,19698.06
OI77329,O539001,P2084,1,18260.92
OI77330,O539001,P2789,1,17290.15
OI77331,O539001,P2587,1,13005.61
OI77332,O539002,P2664,1,6080.28
OI77333,O539002,P2011,1,17691.3
OI77334,O539003,P2544,2,16905.1
OI77335,O539004,P2592,1,444.5
OI77336,O539004,P2267,1,5433.53
OI77337,O539005,P2319,1,15475.62
OI77338,O539006,P2228,1,8329.58
OI77339,O539006,P2660,1,1334.16
OI77340,O539006,P2617,1,3118.78
OI77341,O539007,P2279,1,15524.37
OI77342,O539008,P2148,1,20313.35
OI77343,O539009,P2268,1,16401.06
OI77344,O539009,P2618,1,5583.42
OI77345,O539010,P2718,3,8562.75
OI77346,O539010,P2698,1,14165.31
OI77347,O539010,P2399,1,3571.61
OI77348,O539010,P2262,1,13933.24
OI77349,O539011,P2323,1,11432.24
OI77350,O539012,P2198,1,13549.59
OI77351,O539013,P2306,1,15794.35
OI77352,O539014,P2231,1,9550.84
OI77353,O539015,P2361,1,10420.64
OI77354,O539016,P2014,1,4417.83
OI77355,O539016,P2546,1,6152.87
OI77356,O539017,P2747,1,8395.01
OI77357,O539017,P2310,2,435.34
OI77358,O539017,P2016,1,10570.2
OI77359,O539018,P2291,2,8835.69
OI77360,O539019,P2220,1,899.6
OI77361,O539019,P2237,1,5776.97
OI77362,O539019,P2493,1,4579.24
OI77363,O539020,P2622,1,214.4
OI77364,O539020,P2335,3,4604.12
OI77365,O539021,P2741,1,14273.57
OI77366,O539021,P2498,1,18289.55
OI77367,O539021,P2417,1,17053.67
OI77368,O539022,P2303,1,1296.74
OI77369,O539022,P2442,1,10117.88
OI77370,O539023,P2179,1,7045.26
OI77371,O539024,P2089,1,4316.16
OI77372,O539024,P2444,3,19138.06
OI77373,O539024,P2398,1,15709.25
OI77374,O539024,P2242,1,17905.86
OI77375,O539024,P2651,1,2544.54
OI77376,O539025,P2773,1,7096.27
OI77377,O539026,P2483,1,2312.53
OI77378,O539026,P2371,1,4477.28
OI77379,O539027,P2384,3,7015.54
OI77380,O539027,P2211,1,15745.17
OI77381,O539027,P2548,1,14624.65
OI77382,O539028,P2482,1,11575.87
OI77383,O539029,P2194,2,4643.1
OI77384,O539029,P2158,1,742.43
OI77385,O539030,P2211,3,15038.51
OI77386,O539031,P2325,3,1742.98
OI77387,O539032,P2332,1,19494.72
OI77388,O539032,P2788,1,18619.59
OI77389,O539032,P2619,1,5402.62
OI77390,O539033,P2704,1,2179.43
OI77391,O539033,P2796,1,19357.64
OI77392,O539034,P2754,1,4724.84
OI77393,O539035,P2632,1,14670.59
OI77394,O539035,P2511,1,889.2
OI77395,O539036,P2506,1,14258.03
OI77396,O539037,P2495,2,8812.42
OI77397,O539038,P2168,1,11556.41
OI77398,O539039,P2427,1,15023.91
OI77399,O539039,P2265,1,11052.21
OI77400,O539039,P2267,1,5328.97
OI77401,O539040,P2588,1,1699.04
OI77402,O539041,P2216,1,2202.33
OI77403,O539042,P2239,1,19422.66
OI77404,O539043,P2233,1,14429.24
OI77405,O539043,P2714,1,14787.01
OI77406,O539044,P2071,3,19799.87
OI77407,O539044,P2022,1,9805.51
OI77408,O539045,P2361,1,9786.87
OI77409,O539046,P2364,1,11209.39
OI77410,O539047,P2248,1,14031.78
OI77411,O539047,P2440,1,18649.77
OI77412,O539048,P2094,1,1210.32
OI77413,O539049,P2279,1,15209.96
OI77414,O539050,P2333,1,13958.17
OI77415,O539051,P2527,1,16298.55
OI77416,O539051,P2134,1,4496.63
OI77417,O539051,P2414,1,6925.34
OI77418,O539051,P2281,1,6874.45
OI77419,O539052,P2258,1,10023.16
OI77420,O539052,P2041,1,17680.79
OI77421,O539052,P2489,1,7671.19
OI77422,O539053,P2098,1,13326.38
OI77423,O539053,P2748,1,2894.0
OI77424,O539053,P2454,1,4139.54
OI77425,O539054,P2293,1,18528.86
OI77426,O539055,P2691,2,17482.17
OI77427,O539055,P2342,3,18537.75
OI77428,O539055,P2299,1,12900.92
OI77429,O539055,P2593,1,13758.51
OI77430,O539056,P2012,2,8527.88
OI77431,O539057,P2650,1,7023.14
OI77432,O539057,P2578,1,7924.71
OI77433,O539057,P2226,1,13705.4
OI77434,O539058,P2035,1,14155.2
OI77435,O539058,P2110,1,4831.26
OI77436,O539059,P2042,1,13718.94
OI77437,O539060,P2338,1,4870.65
OI77438,O539061,P2200,1,14271.55
OI77439,O539061,P2656,1,18532.2
OI77440,O539061,P2766,1,6512.79
OI77441,O539061,P2328,2,5864.57
OI77442,O539062,P2649,1,1395.94
OI77443,O539062,P2769,1,12368.62
OI77444,O539063,P2745,2,18125.61
OI77445,O539064,P2489,1,7449.89
OI77446,O539065,P2660,1,1339.91
OI77447,O539065,P2283,2,5509.39
OI77448,O539065,P2195,1,4461.13
OI77449,O539065,P2230,1,19036.99
OI77450,O539065,P2596,1,6241.84
OI77451,O539066,P2620,1,1934.78
OI77452,O539066,P2606,1,9170.57
OI77453,O539067,P2798,1,17477.35
OI77454,O539067,P2761,1,13563.78
OI77455,O539067,P2162,1,10479.18
OI77456,O539067,P2132,1,12134.81
OI77457,O539068,P2086,3,20330.7
OI77458,O539068,P2553,1,12804.93
OI77459,O539069,P2177,1,16053.5
OI77460,O539069,P2176,1,4730.04
OI77461,O539070,P2766,1,6640.57
OI77462,O539071,P2454,1,4262.07
OI77463,O539072,P2457,1,12564.47
OI77464,O539073,P2538,1,9425.04
OI77465,O539073,P2580,3,12478.27
OI77466,O539073,P2382,1,12702.04
OI77467,O539074,P2743,1,10071.29
OI77468,O539074,P2166,1,6593.07
OI77469,O539075,P2174,1,7040.43
OI77470,O539076,P2563,1,13339.95
OI77471,O539077,P2536,1,6855.18
OI77472,O539077,P2188,1,9977.69
OI77473,O539078,P2283,1,5741.11
OI77474,O539078,P2478,1,9375.94
OI77475,O539078,P2520,3,15719.3
OI77476,O539078,P2384,1,6682.02
OI77477,O539078,P2074,1,12711.23
OI77478,O539079,P2276,1,10520.25
OI77479,O539080,P2152,1,4046.62
OI77480,O539080,P2429,1,8923.95
OI77481,O539081,P2776,1,16326.54
OI77482,O539082,P2488,1,13397.26
OI77483,O539083,P2590,1,15890.66
OI77484,O539084,P2363,1,14988.19
OI77485,O539084,P2429,1,9642.52
OI77486,O539085,P2134,1,4402.32
OI77487,O539086,P2735,1,8446.4
OI77488,O539086,P2586,1,6090.12
OI77489,O539087,P2049,1,11883.16
OI77490,O539087,P2108,1,9061.42
OI77491,O539088,P2279,1,15100.84
OI77492,O539089,P2713,1,8641.48
OI77493,O539089,P2347,3,2986.36
OI77494,O539090,P2390,1,15148.17
OI77495,O539091,P2671,1,14952.32
OI77496,O539091,P2225,1,1513.54
OI77497,O539092,P2667,1,9222.03
OI77498,O539093,P2425,1,5303.58
OI77499,O539094,P2389,1,2839.93
OI77500,O539095,P2203,1,14339.36
OI77501,O539096,P2379,2,16506.43
OI77502,O539097,P2231,1,9735.85
OI77503,O539097,P2592,1,454.14
OI77504,O539097,P2507,1,526.11
OI77505,O539098,P2377,1,8764.9
OI77506,O539098,P2237,1,5383.99
OI77507,O539099,P2650,1,7379.15
OI77508,O539099,P2717,1,855.04
OI77509,O539100,P2732,1,18071.93
OI77510,O539100,P2640,3,20090.64
OI77511,O539100,P2091,1,2162.79
OI77512,O539100,P2336,1,5869.91
OI77513,O539100,P2256,2,4990.15
OI77514,O539101,P2527,1,17477.85
OI77515,O539102,P2568,1,13877.11
OI77516,O539103,P2464,1,19544.52
OI77517,O539104,P2106,1,15499.71
OI77518,O539104,P2174,1,6950.31
OI77519,O539104,P2225,1,1555.68
OI77520,O539105,P2364,1,11371.44
OI77521,O539105,P2052,1,1988.54
OI77522,O539106,P2111,1,13930.21
OI77523,O539107,P2718,1,9169.99
OI77524,O539107,P2538,1,9829.49
OI77525,O539108,P2507,1,493.21
OI77526,O539108,P2214,1,20011.88
OI77527,O539108,P2255,1,12545.42
OI77528,O539109,P2082,1,16107.72
OI77529,O539109,P2410,1,12466.09
OI77530,O539109,P2022,1,8961.22
OI77531,O539109,P2043,1,8236.02
OI77532,O539109,P2373,1,13781.55
OI77533,O539110,P2692,2,12865.27
OI77534,O539111,P2790,1,11192.65
OI77535,O539112,P2068,1,17215.41
OI77536,O539113,P2748,1,2671.12
OI77537,O539113,P2171,1,9818.49
OI77538,O539114,P2399,1,3381.88
OI77539,O539114,P2768,1,15647.16
OI77540,O539115,P2425,1,4946.27
OI77541,O539115,P2182,1,362.48
OI77542,O539115,P2108,1,8995.09
OI77543,O539116,P2030,1,12409.08
OI77544,O539116,P2749,1,8673.82
OI77545,O539117,P2332,1,19787.37
