customer_id,days_since_last_purchase,purchase_frequency,total_spend,avg_order_value,number_of_sessions,cart_abandonment,returns,discount_usage,churned,churn_probability,risk_segment
C109452,17,2,22428.282000000003,11214.141000000001,12.0,3.0,0.0,0.5,0,0.5597272608311942,Medium Risk
C105957,13,2,22921.504,11460.752,9.0,1.0,0.0,0.5,0,0.5597214280126912,Medium Risk
C113863,170,2,27400.763,13700.3815,10.0,4.0,0.0,0.5,1,0.5596746559000852,Medium Risk
C114086,518,2,20897.108,10448.554,5.0,1.0,0.0,0.5,1,0.5596158549184199,Medium Risk
C102303,122,3,71529.14,23843.046666666665,8.0,4.0,2.0,0.0,1,0.5596012032299678,Medium Risk
C104526,383,2,52096.7735,26048.386749999998,6.0,5.0,0.0,1.0,1,0.5595939481437922,Medium Risk
C114540,67,2,49110.809,24555.4045,10.0,3.0,0.0,0.5,0,0.5595911038695117,Medium Risk
C104228,931,2,15234.9995,7617.49975,9.0,1.0,0.0,0.5,1,0.5595530347354055,Medium Risk
C100792,334,3,55663.645000000004,18554.548333333336,9.0,6.0,0.0,0.6666666666666666,1,0.5595245710801026,Medium Risk
C106631,138,2,47447.746,23723.873,17.0,2.0,0.0,0.5,1,0.5595059560062272,Medium Risk
C114651,93,2,38418.768,19209.384,5.0,1.0,1.0,1.0,1,0.5594962887562831,Medium Risk
C102000,9,2,39445.103500000005,19722.551750000002,5.0,1.0,0.0,1.0,0,0.5594602908413974,Medium Risk
C107275,154,3,64752.871999999996,21584.290666666668,8.0,3.0,2.0,0.6666666666666666,1,0.5594551511213232,Medium Risk
C110218,185,2,19279.243,9639.621500000001,8.0,3.0,0.0,0.5,1,0.5594395518698146,Medium Risk
C104869,46,2,73182.78,36591.39,6.0,2.0,0.0,1.0,0,0.5594389847776889,Medium Risk
C112051,117,2,52492.888,26246.443999999996,7.0,2.0,0.0,0.5,1,0.5593566410378263,Medium Risk
C110748,75,2,69777.344,34888.672,12.0,3.0,0.0,0.5,0,0.5593201073034053,Medium Risk
C114479,311,3,75266.70000000001,25088.899999999998,10.0,3.0,0.0,1.0,1,0.5592641066471906,Medium Risk
C105221,8,2,22454.0075,11227.00375,13.0,2.0,0.0,0.5,0,0.5591663393574248,Medium Risk
C103472,143,2,20071.612,10035.806,9.0,2.0,1.0,0.5,1,0.559098756333041,Medium Risk
C107490,55,2,53882.816,26941.408,12.0,3.0,0.0,0.5,0,0.5590077648356523,Medium Risk
C102523,91,3,85310.516,28436.838666666667,8.0,5.0,0.0,0.6666666666666666,1,0.5589827199607322,Medium Risk
C114654,123,2,28399.917999999998,14199.958999999999,8.0,1.0,0.0,0.5,1,0.5589661008405169,Medium Risk
C113383,581,2,23732.447,11866.2235,8.0,2.0,0.0,0.5,1,0.5589646062688406,Medium Risk
C110658,844,3,70190.44,23396.813333333335,8.0,0.0,1.0,1.0,1,0.5589543462520961,Medium Risk
C114623,428,2,12852.173,6426.0865,7.0,1.0,1.0,1.0,1,0.5589377636930486,Medium Risk
C113398,469,2,10760.018,5380.009,8.0,0.0,0.0,0.5,1,0.5589088176865604,Medium Risk
C103127,64,2,49977.818499999994,24988.909249999997,6.0,3.0,0.0,1.0,0,0.5588965604646391,Medium Risk
C109250,87,2,52135.436,26067.718,9.0,2.0,0.0,0.5,0,0.5588836571475987,Medium Risk
C110600,244,3,78958.671,26319.557,10.0,4.0,1.0,0.6666666666666666,1,0.558883011192752,Medium Risk
C103369,50,2,52477.128,26238.564000000002,7.0,2.0,0.0,0.5,0,0.5588214307819491,Medium Risk
C105943,195,2,13371.0885,6685.54425,9.0,2.0,0.0,1.0,1,0.5587924345579351,Medium Risk
C114641,124,2,35310.836,17655.417999999998,6.0,1.0,0.0,1.0,1,0.5587260300169627,Medium Risk
C101840,62,2,42978.687999999995,21489.344,10.0,2.0,0.0,0.5,0,0.5586823972908408,Medium Risk
C103364,434,3,79906.66,26635.553333333333,6.0,4.0,0.0,0.3333333333333333,1,0.5586812882451938,Medium Risk
C110640,431,3,124153.493,41384.49766666667,5.0,1.0,2.0,0.3333333333333333,1,0.5586712112726285,Medium Risk
C109764,464,2,48263.124,24131.561999999998,11.0,5.0,1.0,1.0,1,0.5586704230655584,Medium Risk
C100123,78,2,48284.130000000005,24142.065,10.0,6.0,1.0,0.5,0,0.5586069945161781,Medium Risk
C114964,76,2,78964.018,39482.009000000005,11.0,2.0,0.0,0.5,0,0.5585978410065406,Medium Risk
C104917,15,2,44695.17,22347.585,8.0,0.0,0.0,0.0,0,0.558592239964377,Medium Risk
C105066,106,2,22949.8,11474.9,4.0,2.0,0.0,0.0,1,0.5585723802513861,Medium Risk
C102114,66,2,52311.94,26155.97,6.0,0.0,0.0,0.0,0,0.5585575612568018,Medium Risk
C108026,252,2,52055.417,26027.7085,4.0,0.0,1.0,0.5,1,0.5585547379515264,Medium Risk
C109115,5,2,26951.697500000002,13475.848750000001,11.0,5.0,0.0,0.5,0,0.5585357479681896,Medium Risk
C109353,420,3,29415.920000000002,9805.306666666667,9.0,1.0,0.0,0.0,1,0.558534119809488,Medium Risk
C113032,182,2,21666.5435,10833.27175,9.0,2.0,0.0,0.5,1,0.5585103538050004,Medium Risk
C101308,612,2,41777.0,20888.5,10.0,3.0,0.0,1.0,1,0.5584734692126994,Medium Risk
C111811,55,2,41891.559,20945.7795,10.0,3.0,0.0,1.0,0,0.5584734692126994,Medium Risk
C110876,412,2,48332.615,24166.3075,15.0,3.0,1.0,0.5,1,0.5584291340186046,Medium Risk
C114335,384,2,35553.32,17776.66,8.0,3.0,1.0,0.0,1,0.5584271790960947,Medium Risk
C111133,207,2,22279.482000000004,11139.741000000002,8.0,3.0,0.0,0.5,1,0.5584047206383035,Medium Risk
C101024,291,2,14172.6595,7086.32975,8.0,3.0,0.0,0.5,1,0.5583646543429275,Medium Risk
C112595,500,2,17963.3645,8981.68225,9.0,1.0,0.0,0.5,1,0.5583133410900648,Medium Risk
C107208,565,2,19192.442,9596.221,7.0,2.0,0.0,0.5,1,0.5583078876704941,Medium Risk
C114011,163,3,83078.16,27692.72,11.0,5.0,0.0,0.0,1,0.5581315487669912,Medium Risk
C104230,92,2,26712.114999999998,13356.057499999999,8.0,1.0,1.0,1.0,1,0.5580863920353223,Medium Risk
C108266,40,2,21754.199,10877.0995,10.0,1.0,0.0,0.5,0,0.5580656452111382,Medium Risk
C100363,439,2,24078.597,12039.2985,6.0,0.0,0.0,0.5,1,0.5580577736563739,Medium Risk
C109673,0,2,22225.828,11112.914,9.0,2.0,0.0,0.5,0,0.5580257603410186,Medium Risk
C105054,411,2,39581.263,19790.631500000003,8.0,2.0,0.0,1.0,1,0.5579025615901917,Medium Risk
C100580,149,2,30044.42,15022.21,11.0,2.0,0.0,0.0,1,0.5578870059746345,Medium Risk
C105438,150,3,79525.156,26508.385333333335,10.0,4.0,0.0,0.3333333333333333,1,0.5578859586097078,Medium Risk
C100040,382,2,59652.902,29826.451,13.0,3.0,0.0,0.5,1,0.557870111335133,Medium Risk
C110509,131,3,123555.7825,41185.260833333334,11.0,4.0,2.0,0.6666666666666666,1,0.5578507161199485,Medium Risk
C104905,258,2,12053.271,6026.6355,10.0,4.0,0.0,0.5,1,0.5578426989845291,Medium Risk
C100482,257,2,26200.2975,13100.14875,9.0,3.0,1.0,1.0,1,0.5578020926165821,Medium Risk
C110004,141,2,48816.1955,24408.09775,5.0,1.0,1.0,0.5,1,0.5577951963250264,Medium Risk
C109555,12,2,37899.4295,18949.71475,12.0,3.0,1.0,1.0,0,0.5577834833956624,Medium Risk
C109134,230,3,77981.065,25993.688333333335,7.0,0.0,1.0,1.0,1,0.5577563633533458,Medium Risk
C105531,2,2,44578.6685,22289.33425,9.0,3.0,0.0,0.5,0,0.5577024279255491,Medium Risk
C103065,297,2,48387.108,24193.554,6.0,1.0,0.0,0.5,1,0.5576732633471294,Medium Risk
C103918,306,2,44816.19,22408.095,9.0,3.0,1.0,0.5,1,0.5576460670264661,Medium Risk
C101267,159,2,17682.427499999998,8841.213749999999,11.0,3.0,0.0,0.5,1,0.5575774810982677,Medium Risk
C101925,293,2,39412.28,19706.14,12.0,2.0,0.0,0.0,1,0.5575449501991837,Medium Risk
C107913,107,2,49033.263,24516.6315,7.0,3.0,0.0,0.5,1,0.5574589193879271,Medium Risk
C102958,560,2,63933.1265,31966.56325,10.0,4.0,0.0,1.0,1,0.55740628362795,Medium Risk
C109820,47,2,85562.569,42781.284499999994,4.0,2.0,0.0,0.5,0,0.5574045390711233,Medium Risk
C111890,83,2,26484.768,13242.384,6.0,0.0,0.0,0.5,0,0.5573522239414009,Medium Risk
C110127,6,2,57432.995,28716.4975,12.0,4.0,0.0,0.5,0,0.5572747279208982,Medium Risk
C101625,188,2,46597.222,23298.611,8.0,2.0,1.0,0.5,1,0.5572709305633992,Medium Risk
C109705,155,2,19996.392,9998.196,10.0,2.0,0.0,0.5,1,0.5572095964784974,Medium Risk
C111269,111,2,28715.9015,14357.95075,7.0,1.0,0.0,0.5,1,0.5572076405578293,Medium Risk
C108360,8,2,62494.36,31247.18,12.0,3.0,1.0,0.0,0,0.5571730484480041,Medium Risk
C113391,8,2,52153.634999999995,26076.817499999997,7.0,3.0,1.0,0.5,0,0.5570955508101729,Medium Risk
C108382,71,2,39035.174999999996,19517.587499999998,4.0,1.0,0.0,1.0,0,0.5570670291303713,Medium Risk
C104530,62,2,39903.146499999995,19951.573249999998,10.0,2.0,0.0,1.0,0,0.5570318699480061,Medium Risk
C111696,120,2,37239.794,18619.897,7.0,1.0,0.0,1.0,1,0.5569930894748579,Medium Risk
C100795,447,2,25231.2305,12615.615249999999,5.0,0.0,0.0,1.0,1,0.556951718408045,Medium Risk
C110881,51,2,32093.45,16046.725,11.0,5.0,0.0,0.0,0,0.5569161728049005,Medium Risk
C112846,287,2,26802.7325,13401.36625,4.0,1.0,0.0,1.0,1,0.5568365992223215,Medium Risk
C113534,20,3,83712.868,27904.28933333333,11.0,5.0,0.0,0.3333333333333333,0,0.5568013941863464,Medium Risk
C100844,67,2,12483.094000000001,6241.5470000000005,9.0,2.0,0.0,0.5,0,0.55673918529157,Medium Risk
C113819,111,3,76675.6895,25558.563166666663,9.0,5.0,1.0,1.0,1,0.5567327055438113,Medium Risk
C112044,314,2,21502.4765,10751.23825,13.0,3.0,0.0,0.5,1,0.5567154268260673,Medium Risk
C100839,37,2,12840.2315,6420.11575,10.0,5.0,0.0,0.5,0,0.55668460291283,Medium Risk
C102420,62,2,49231.6275,24615.81375,14.0,4.0,0.0,1.0,0,0.5566605584456892,Medium Risk
C101261,126,2,42600.1205,21300.06025,7.0,1.0,1.0,0.5,1,0.5566421941914791,Medium Risk
C113092,71,2,103586.73500000002,51793.36750000001,8.0,4.0,0.0,1.0,0,0.5565538426066834,Medium Risk
C102750,75,2,51633.584500000004,25816.792250000002,8.0,2.0,0.0,0.5,0,0.5564289173649708,Medium Risk
C100666,121,2,25249.419,12624.709499999999,9.0,3.0,2.0,1.0,1,0.5563839496376285,Medium Risk
C111206,104,2,21399.627,10699.8135,8.0,0.0,0.0,0.5,1,0.5563650150266217,Medium Risk
C105620,156,2,12845.757499999998,6422.878749999999,12.0,3.0,0.0,0.5,1,0.5563409747967033,Medium Risk
C104890,482,2,45372.393,22686.1965,15.0,4.0,1.0,0.5,1,0.556334632692767,Medium Risk
C110834,83,2,38529.217,19264.6085,10.0,5.0,0.0,0.5,0,0.5563329841408778,Medium Risk
C107947,187,3,61544.8865,20514.962166666668,8.0,7.0,1.0,1.0,1,0.5562709733959613,Medium Risk
C105236,15,2,18529.566,9264.783,8.0,2.0,0.0,0.5,0,0.5561838892122362,Medium Risk
C104136,11,2,29312.273,14656.1365,9.0,2.0,0.0,0.5,0,0.5561008492218252,Medium Risk
C100819,302,2,13262.988,6631.494,9.0,1.0,0.0,1.0,1,0.5560728513520266,Medium Risk
C111819,432,2,37294.83,18647.415,7.0,2.0,1.0,0.0,1,0.5560369106536553,Medium Risk
C108851,3,2,63697.316999999995,31848.658499999998,7.0,2.0,0.0,1.0,0,0.5560364298998588,Medium Risk
C109172,4,2,56756.229,28378.1145,12.0,3.0,0.0,0.5,0,0.5559926303754529,Medium Risk
C109862,14,2,9467.055499999999,4733.527749999999,10.0,1.0,0.0,1.0,0,0.5559848139878438,Medium Risk
C104809,346,2,27693.02,13846.51,9.0,5.0,1.0,0.5,1,0.5559090678063863,Medium Risk
C113228,134,2,47421.448,23710.724,9.0,3.0,1.0,0.5,1,0.5558844330643479,Medium Risk
C102667,58,2,13826.585,6913.2925,8.0,1.0,0.0,1.0,0,0.5558650555697277,Medium Risk
C106322,18,2,40811.44500000001,20405.722500000003,10.0,3.0,0.0,1.0,0,0.5558451055849815,Medium Risk
C107772,180,3,79940.046,26646.682,10.0,3.0,0.0,0.6666666666666666,1,0.555841576208427,Medium Risk
C113405,83,2,52168.764,26084.381999999998,10.0,3.0,0.0,0.5,0,0.5557825498340279,Medium Risk
C108795,130,2,35812.629,17906.3145,5.0,1.0,0.0,1.0,1,0.5557733587158507,Medium Risk
C105916,31,2,16485.867000000002,8242.933500000001,7.0,3.0,0.0,0.5,0,0.5557637863095523,Medium Risk
C104575,122,2,28640.440499999997,14320.220249999998,10.0,3.0,0.0,0.5,1,0.5556443433656701,Medium Risk
C107210,234,3,70664.149,23554.716333333334,11.0,3.0,1.0,0.6666666666666666,1,0.5556381099578012,Medium Risk
C110452,453,2,24072.011,12036.0055,4.0,0.0,0.0,0.5,1,0.5556290545691883,Medium Risk
C100241,91,2,77898.789,38949.394499999995,8.0,2.0,0.0,1.0,1,0.5556036087036715,Medium Risk
C110864,55,2,49983.81,24991.905,12.0,5.0,1.0,0.5,0,0.5555614277908854,Medium Risk
C107229,143,3,60808.6775,20269.559166666666,11.0,3.0,1.0,1.0,1,0.5555332705748045,Medium Risk
C113633,3,2,49536.58,24768.29,6.0,4.0,0.0,0.0,0,0.5554960610452635,Medium Risk
C102627,19,2,45042.373999999996,22521.186999999998,10.0,2.0,0.0,0.5,0,0.5554780862328075,Medium Risk
C108324,117,2,41970.569,20985.2845,6.0,2.0,1.0,1.0,1,0.555466782634831,Medium Risk
C106485,71,2,40778.628,20389.314,8.0,3.0,1.0,1.0,0,0.5554461020540257,Medium Risk
C113557,232,2,40778.559,20389.2795,8.0,3.0,1.0,1.0,1,0.5554461020540257,Medium Risk
C106999,70,2,29312.192,14656.096,14.0,2.0,0.0,1.0,0,0.5554445516948533,Medium Risk
C113481,147,2,34764.3,17382.149999999998,8.0,2.0,0.0,0.0,1,0.5553530241075338,Medium Risk
C112752,151,3,70372.58,23457.52666666667,11.0,3.0,0.0,0.0,1,0.5553483145949403,Medium Risk
C112929,101,2,49394.52799999999,24697.264,5.0,0.0,0.0,0.5,1,0.5551946045688192,Medium Risk
C108284,504,2,21624.275999999998,10812.137999999999,11.0,2.0,0.0,0.5,1,0.5551524680809016,Medium Risk
C101877,18,2,48860.877499999995,24430.438749999998,7.0,2.0,1.0,0.5,0,0.5551056067139616,Medium Risk
C109470,288,3,79367.0105,26455.670166666667,6.0,1.0,0.0,1.0,1,0.5550432353579281,Medium Risk
C102928,69,2,35560.744000000006,17780.372000000003,5.0,1.0,0.0,1.0,0,0.5550341813346891,Medium Risk
C100970,613,2,39468.038,19734.019,9.0,2.0,1.0,0.5,1,0.5550317140032297,Medium Risk
C112060,36,2,47297.88,23648.940000000002,9.0,0.0,1.0,0.5,0,0.5550075139839248,Medium Risk
C102422,11,3,80118.875,26706.291666666668,6.0,3.0,0.0,0.3333333333333333,0,0.5548892522529489,Medium Risk
C105419,297,2,35076.590000000004,17538.295000000002,5.0,1.0,1.0,0.0,1,0.5548608553109208,Medium Risk
C101061,469,2,15474.6,7737.3,11.0,2.0,0.0,0.5,1,0.5548408527872466,Medium Risk
C100675,114,2,29495.756000000005,14747.878,10.0,1.0,0.0,0.5,1,0.5548238100090915,Medium Risk
C107842,368,2,28841.58,14420.79,7.0,2.0,0.0,0.5,1,0.5547768442255979,Medium Risk
C105599,108,3,71474.2795,23824.759833333334,9.0,4.0,0.0,0.6666666666666666,1,0.5547573645549796,Medium Risk
C104211,94,2,51453.1915,25726.595749999997,12.0,2.0,1.0,0.5,1,0.5547036138980299,Medium Risk
C104908,281,2,15460.341499999999,7730.170749999999,9.0,3.0,0.0,0.5,1,0.5547010604384265,Medium Risk
C113478,62,2,69208.5385,34604.26925,9.0,3.0,0.0,1.0,0,0.5546882479826724,Medium Risk
C112891,13,2,52698.604,26349.302,14.0,3.0,0.0,0.5,0,0.5546667931195898,Medium Risk
C114584,678,2,50675.575,25337.787500000002,7.0,2.0,0.0,0.5,1,0.5546103716854452,Medium Risk
C100275,85,2,38664.8705,19332.43525,5.0,2.0,0.0,1.0,0,0.5545786162316609,Medium Risk
C104321,74,2,12212.601,6106.3005,9.0,3.0,0.0,1.0,0,0.5545636529751792,Medium Risk
C112453,291,3,62916.090000000004,20972.030000000002,11.0,6.0,0.0,0.0,1,0.5544534100056854,Medium Risk
C101509,131,3,81076.896,27025.631999999998,2.0,1.0,1.0,1.0,1,0.554445937413503,Medium Risk
C101485,213,2,86536.16,43268.079999999994,7.0,1.0,0.0,0.0,1,0.5544327149283351,Medium Risk
C101133,428,3,66420.417,22140.139,8.0,5.0,0.0,0.6666666666666666,1,0.5543929307125937,Medium Risk
C102959,1,3,70358.97,23452.99,9.0,3.0,2.0,0.6666666666666666,0,0.5543542995693069,Medium Risk
C111205,383,2,40493.348000000005,20246.674000000003,4.0,1.0,1.0,0.5,1,0.5543380546244385,Medium Risk
C100093,428,2,86876.326,43438.163,8.0,1.0,0.0,1.0,1,0.5543147555013703,Medium Risk
C112642,1,2,18144.664,9072.332,8.0,1.0,0.0,0.5,0,0.5543084629159132,Medium Risk
C105022,174,2,33207.0095,16603.50475,4.0,2.0,0.0,1.0,1,0.5543060291919131,Medium Risk
C103296,35,2,75280.911,37640.4555,4.0,0.0,0.0,0.5,0,0.5542703568542049,Medium Risk
C106910,584,2,31595.060499999996,15797.53025,7.0,1.0,0.0,1.0,1,0.5542442827813854,Medium Risk
C110372,157,2,33374.76,16687.38,7.0,2.0,2.0,0.0,1,0.5541968569730404,Medium Risk
C102126,144,2,39228.753,19614.3765,9.0,2.0,0.0,0.5,1,0.5541442866110675,Medium Risk
C106169,320,3,65581.3685,21860.456166666667,8.0,2.0,1.0,0.6666666666666666,1,0.554110020703365,Medium Risk
C104899,262,2,23295.36,11647.68,11.0,3.0,0.0,0.5,1,0.5540603821172024,Medium Risk
C108087,112,2,23359.31,11679.655,9.0,1.0,0.0,0.5,1,0.5540482439106669,Medium Risk
C108793,267,2,47492.0135,23746.00675,6.0,2.0,1.0,0.5,1,0.5539726857207158,Medium Risk
C112066,67,2,18377.824,9188.912,9.0,1.0,0.0,0.5,0,0.5539521875719826,Medium Risk
C109116,108,2,37073.804000000004,18536.902000000002,11.0,5.0,0.0,0.5,1,0.5539372702563062,Medium Risk
C109552,144,2,87088.4725,43544.23625,7.0,2.0,0.0,0.5,1,0.5539285330202256,Medium Risk
C110657,462,2,82364.21549999999,41182.10775,8.0,0.0,0.0,1.0,1,0.553915507136109,Medium Risk
C107801,270,3,75575.4,25191.800000000003,7.0,2.0,0.0,0.0,1,0.5539122935962568,Medium Risk
C114455,597,2,39287.22,19643.61,8.0,1.0,0.0,0.5,1,0.5538719891537537,Medium Risk
C103082,11,2,36949.2005,18474.60025,4.0,1.0,1.0,1.0,0,0.5538667101409128,Medium Risk
C105926,22,2,28264.506,14132.253,10.0,3.0,1.0,0.5,0,0.5538654029765046,Medium Risk
C114671,19,2,86322.78,43161.39,9.0,4.0,0.0,0.0,0,0.5537934193831778,Medium Risk
C101398,167,2,17642.806,8821.403,7.0,3.0,0.0,0.5,1,0.5537861526227901,Medium Risk
C109672,43,3,79873.0715,26624.357166666665,6.0,0.0,0.0,0.3333333333333333,0,0.5537417755212417,Medium Risk
C103534,144,3,83556.78199999999,27852.26066666667,8.0,4.0,0.0,0.3333333333333333,1,0.5537199784438462,Medium Risk
C110975,37,2,35466.672999999995,17733.336499999998,9.0,1.0,1.0,1.0,0,0.5535075510190826,Medium Risk
C101551,45,1,2086.84,2086.84,16.0,6.0,0.0,1.0,0,0.5534186402708332,Medium Risk
C110280,256,2,19785.3455,9892.67275,11.0,1.0,0.0,0.5,1,0.5534056688535373,Medium Risk
C107216,112,2,28598.216,14299.108,8.0,2.0,1.0,0.5,1,0.553370365931098,Medium Risk
C100516,80,2,18035.4045,9017.70225,9.0,3.0,0.0,0.5,0,0.5533678678546275,Medium Risk
C112589,8,2,49543.6755,24771.83775,9.0,1.0,1.0,0.5,0,0.553158180135573,Medium Risk
C111571,132,2,39177.56,19588.780000000002,6.0,1.0,0.0,1.0,1,0.5531427019138968,Medium Risk
C110838,50,2,23075.34,11537.67,6.0,0.0,0.0,0.0,0,0.5531260500449835,Medium Risk
C112416,-1,2,21603.057,10801.5285,8.0,0.0,0.0,0.5,0,0.5531162424392873,Medium Risk
C114419,16,2,13773.504,6886.752,6.0,3.0,0.0,1.0,0,0.5530918851655058,Medium Risk
C107752,323,3,75539.781,25179.926999999996,10.0,5.0,0.0,0.6666666666666666,1,0.5530723933914728,Medium Risk
C114514,42,2,39428.8365,19714.41825,4.0,1.0,0.0,0.5,0,0.5530316843407899,Medium Risk
C110283,182,2,36948.8155,18474.40775,11.0,5.0,0.0,0.5,1,0.5530194388389698,Medium Risk
C108642,22,2,50186.889,25093.4445,9.0,4.0,0.0,1.0,0,0.5530148544523094,Medium Risk
C109245,3,2,11595.638,5797.819,5.0,2.0,0.0,1.0,0,0.5529558986404158,Medium Risk
C102531,12,2,14712.9095,7356.45475,17.0,3.0,0.0,1.0,0,0.5529305304896319,Medium Risk
C107456,200,2,35236.393,17618.1965,6.0,1.0,1.0,1.0,1,0.5528550759925495,Medium Risk
C109898,68,2,24224.972,12112.486,5.0,1.0,0.0,0.5,0,0.5528348486644785,Medium Risk
C103952,21,2,12035.086,6017.543000000001,11.0,3.0,0.0,1.0,0,0.5527528528292591,Medium Risk
C101838,2,2,10763.5085,5381.75425,11.0,5.0,0.0,0.5,0,0.5527071432645995,Medium Risk
C105704,49,2,32255.995000000003,16127.997500000001,11.0,2.0,0.0,1.0,0,0.5526958330439922,Medium Risk
C109319,81,2,21424.699,10712.3495,11.0,3.0,0.0,0.5,0,0.5526289556733879,Medium Risk
C114961,282,2,25187.554500000002,12593.777250000001,6.0,2.0,1.0,1.0,1,0.5525780335167773,Medium Risk
C102584,11,2,68618.085,34309.0425,4.0,0.0,2.0,1.0,0,0.5525703531185453,Medium Risk
C105648,101,2,37982.862,18991.431,6.0,2.0,0.0,1.0,1,0.5525417687507788,Medium Risk
C100576,46,2,112904.89600000001,56452.448000000004,5.0,1.0,1.0,0.5,0,0.5524423315086,Medium Risk
C110226,206,2,50428.674,25214.337,9.0,2.0,0.0,0.5,1,0.552287390302957,Medium Risk
C102541,26,2,20568.564,10284.282000000001,5.0,2.0,0.0,1.0,0,0.5522393023739838,Medium Risk
C102749,230,2,13763.885,6881.9425,10.0,3.0,0.0,0.5,1,0.5522333227088884,Medium Risk
C104414,323,3,52391.253000000004,17463.751,12.0,6.0,1.0,0.6666666666666666,1,0.5521832353034758,Medium Risk
C104455,408,2,35093.54,17546.770000000004,13.0,3.0,0.0,0.0,1,0.5521225580429102,Medium Risk
C105443,154,2,33489.378,16744.689,5.0,0.0,0.0,1.0,1,0.5520853158087928,Medium Risk
C110521,6,3,83435.544,27811.847999999998,8.0,3.0,0.0,0.3333333333333333,0,0.5520787249338108,Medium Risk
C104402,129,2,28321.4455,14160.72275,5.0,2.0,0.0,0.5,1,0.5519917172353195,Medium Risk
C105911,56,2,70634.2725,35317.13625,7.0,3.0,0.0,1.0,0,0.5518770069965356,Medium Risk
C100183,134,3,100958.95,33652.98333333334,8.0,2.0,0.0,0.0,1,0.5518689744663494,Medium Risk
C113260,99,2,39767.353,19883.6765,9.0,1.0,0.0,0.5,1,0.5518476952586746,Medium Risk
C114565,18,2,64741.042499999996,32370.52125,2.0,1.0,1.0,1.0,0,0.5518337741493942,Medium Risk
C102974,-1,2,27995.65,13997.825,4.0,0.0,1.0,0.0,0,0.55171959658743,Medium Risk
C112773,46,2,44210.7,22105.35,10.0,3.0,2.0,0.0,0,0.5517159532537854,Medium Risk
C107961,87,2,35297.214,17648.607,5.0,0.0,0.0,1.0,0,0.5517061847577908,Medium Risk
C101306,104,3,27982.9495,9327.649833333335,12.0,3.0,0.0,0.3333333333333333,1,0.5516875347999574,Medium Risk
C101333,99,2,48639.323,24319.6615,6.0,2.0,0.0,0.5,1,0.5516172553729187,Medium Risk
C110970,80,3,65463.797999999995,21821.266,9.0,2.0,1.0,0.6666666666666666,0,0.5516054904233328,Medium Risk
C111153,513,3,89093.18000000001,29697.72666666667,9.0,2.0,2.0,0.0,1,0.5515982964325541,Medium Risk
C114491,7,2,41767.4445,20883.72225,7.0,3.0,1.0,1.0,0,0.5514962436662967,Medium Risk
C106377,674,2,21725.777,10862.8885,8.0,3.0,1.0,0.5,1,0.5514664457195744,Medium Risk
C112965,46,2,41034.72,20517.36,5.0,1.0,1.0,1.0,0,0.551329891993665,Medium Risk
C113212,5,2,18799.285,9399.6425,7.0,1.0,0.0,0.5,0,0.5512894912610569,Medium Risk
C108091,36,2,45244.209,22622.1045,8.0,2.0,0.0,0.5,0,0.551287333225211,Medium Risk
C105930,258,2,34214.727,17107.3635,6.0,2.0,0.0,1.0,1,0.5512298103791207,Medium Risk
C102490,99,3,69097.7845,23032.594833333336,6.0,2.0,3.0,1.0,1,0.5511252345635347,Medium Risk
C101090,19,3,70489.024,23496.341333333334,10.0,2.0,0.0,0.6666666666666666,0,0.5511240859958687,Medium Risk
C109119,205,2,9669.435,4834.7175,7.0,3.0,0.0,0.5,1,0.551029921521794,Medium Risk
C108015,19,2,74961.916,37480.958,11.0,3.0,0.0,1.0,0,0.5509840938301103,Medium Risk
C103775,178,2,49995.666000000005,24997.833,8.0,2.0,0.0,0.5,1,0.550917074435213,Medium Risk
C112796,179,2,14796.813999999998,7398.406999999999,11.0,4.0,0.0,0.5,1,0.5508312832014088,Medium Risk
C108418,30,2,23271.803,11635.9015,8.0,3.0,0.0,0.5,0,0.550803046370698,Medium Risk
C106298,79,2,7799.764499999999,3899.8822499999997,7.0,1.0,0.0,1.0,0,0.5508021933297256,Medium Risk
C109258,7,2,22055.018500000002,11027.509250000001,13.0,2.0,0.0,0.5,0,0.5507637644173773,Medium Risk
C100577,10,2,27192.132,13596.066,13.0,7.0,1.0,0.5,0,0.5507414311573694,Medium Risk
C111138,199,2,66809.579,33404.7895,11.0,4.0,0.0,1.0,1,0.5507173968024277,Medium Risk
C106468,4,2,50759.810000000005,25379.905000000002,6.0,2.0,0.0,0.5,0,0.5506563156024186,Medium Risk
C111968,104,2,42279.8955,21139.94775,5.0,2.0,0.0,1.0,1,0.5506513758216554,Medium Risk
C112171,188,3,70134.9105,23378.303499999998,7.0,0.0,0.0,1.0,1,0.5506498103769629,Medium Risk
C113057,15,2,42247.098,21123.549,9.0,1.0,0.0,1.0,0,0.5506059041286793,Medium Risk
C114787,112,2,45338.425,22669.2125,13.0,4.0,1.0,1.0,1,0.5505830005131338,Medium Risk
C110468,211,2,39937.869999999995,19968.934999999998,8.0,2.0,0.0,0.5,1,0.5505249234927926,Medium Risk
C108062,451,2,16430.122,8215.061,9.0,4.0,0.0,0.5,1,0.5504797976635658,Medium Risk
C102463,374,2,24108.362999999998,12054.181499999999,8.0,4.0,1.0,0.5,1,0.5504668480690388,Medium Risk
C107093,106,3,16949.0475,5649.6825,3.0,2.0,0.0,0.6666666666666666,1,0.5504242723984224,Medium Risk
